KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000866001,T000866002,T000866003,T000866004,T000866005,T000866006,T000866007,T000866008,T000866009,T000866010,T000866011,T000866012,T000866013
,,,,,,,総数,Ａ　管理的職業従事者,Ｂ　専門的・技術的職業従事者,Ｃ　事務従事者,Ｄ　販売従事者,Ｅ　サービス職業従事者,Ｆ　保安職業従事者,Ｇ　農林漁業従事者,Ｈ　生産工程従事者,Ｉ　輸送・機械運転従事者,Ｊ　建設・採掘従事者,Ｋ　運搬・清掃・包装等従事者,Ｌ　分類不能の職業
1204247009,3,旭川市,東光十七条９丁目,0,,,55,-,17,14,4,6,3,-,2,3,3,3,-
12042480,2,旭川市,東光十八条,0,,,597,10,131,100,97,79,11,7,59,21,30,34,18
1204248004,3,旭川市,東光十八条４丁目,0,,,128,-,25,17,20,16,2,-,23,4,6,7,8
1204248005,3,旭川市,東光十八条５丁目,0,,,98,3,21,23,18,9,-,2,8,2,3,4,5
1204248006,3,旭川市,東光十八条６丁目,0,,,102,1,14,15,19,15,-,4,9,7,7,10,1
1204248007,3,旭川市,東光十八条７丁目,0,,,103,4,17,19,16,17,1,-,10,4,6,7,2
1204248008,3,旭川市,東光十八条８丁目,0,,,79,1,25,12,13,9,2,1,7,1,5,1,2
1204248009,3,旭川市,東光十八条９丁目,0,,,87,1,29,14,11,13,6,-,2,3,3,5,-
12042510,2,旭川市,南一条通,0,,,295,4,64,75,34,29,5,-,26,19,9,17,13
1204251020,3,旭川市,南一条通２０丁目,0,,,57,-,12,20,2,-,1,-,6,13,1,1,1
1204251021,3,旭川市,南一条通２１丁目,0,,,15,-,1,4,4,2,-,-,1,-,1,2,-
1204251022,3,旭川市,南一条通２２丁目,0,,,31,1,6,6,7,-,1,-,4,3,1,1,1
1204251023,3,旭川市,南一条通２３丁目,0,,,60,2,11,19,8,10,2,-,-,-,2,2,4
1204251024,3,旭川市,南一条通２４丁目,0,,,59,1,21,9,5,7,1,-,8,-,-,4,3
1204251025,3,旭川市,南一条通２５丁目,0,,,56,-,10,14,5,5,-,-,6,3,3,6,4
1204251026,3,旭川市,南一条通２６丁目,0,,,17,-,3,3,3,5,-,-,1,-,1,1,-
12042520,2,旭川市,南二条通,0,,,384,9,75,64,55,61,11,4,38,8,17,25,17
1204252020,3,旭川市,南二条通２０丁目,0,,,16,-,1,2,5,1,-,-,2,-,1,3,1
1204252021,3,旭川市,南二条通２１丁目,0,,,40,1,5,7,9,7,2,1,1,1,1,3,2
1204252022,3,旭川市,南二条通２２丁目,0,,,10,1,1,1,-,1,-,1,1,-,1,-,3
1204252023,3,旭川市,南二条通２３丁目,0,,,70,4,16,9,17,9,-,-,10,-,2,2,1
1204252024,3,旭川市,南二条通２４丁目,0,,,72,1,15,13,7,6,2,1,11,1,5,5,5
1204252025,3,旭川市,南二条通２５丁目,0,,,100,-,18,21,8,21,7,1,9,4,2,7,2
1204252026,3,旭川市,南二条通２６丁目,0,,,76,2,19,11,9,16,-,-,4,2,5,5,3
12042530,2,旭川市,南三条通,0,,,401,8,102,66,56,39,15,5,45,13,19,16,17
1204253021,3,旭川市,南三条通２１丁目,0,,,70,1,23,14,9,5,2,-,6,2,1,4,3
1204253022,3,旭川市,南三条通２２丁目,0,,,46,1,6,5,8,4,-,1,8,3,6,3,1
1204253023,3,旭川市,南三条通２３丁目,0,,,39,1,13,5,5,3,1,1,6,1,3,-,-
1204253024,3,旭川市,南三条通２４丁目,0,,,67,1,6,12,17,11,2,3,5,1,4,3,2
1204253025,3,旭川市,南三条通２５丁目,0,,,86,1,23,15,10,7,8,-,11,2,2,3,4
1204253026,3,旭川市,南三条通２６丁目,0,,,93,3,31,15,7,9,2,-,9,4,3,3,7
12042540,2,旭川市,南四条通,0,,,335,8,58,48,39,55,10,1,33,12,15,37,19
1204254021,3,旭川市,南四条通２１丁目,0,,,43,1,8,4,6,10,-,-,2,2,-,4,6
1204254022,3,旭川市,南四条通２２丁目,0,,,53,2,11,8,3,12,-,-,6,1,2,5,3
1204254023,3,旭川市,南四条通２３丁目,0,,,21,-,2,-,5,5,-,-,-,3,1,2,3
1204254024,3,旭川市,南四条通２４丁目,0,,,34,2,6,11,2,6,1,-,2,-,-,4,-
1204254025,3,旭川市,南四条通２５丁目,0,,,57,1,7,13,5,7,2,-,9,-,3,7,3
1204254026,3,旭川市,南四条通２６丁目,0,,,127,2,24,12,18,15,7,1,14,6,9,15,4
12042550,2,旭川市,南五条通,0,,,323,3,62,45,42,61,11,7,29,9,13,24,17
1204255021,3,旭川市,南五条通２１丁目,0,,,36,1,5,5,5,3,-,-,4,1,1,7,4
1204255022,3,旭川市,南五条通２２丁目,0,,,73,-,19,9,10,8,3,2,6,1,4,5,6
1204255023,3,旭川市,南五条通２３丁目,2,255025,,X,X,X,X,X,X,X,X,X,X,X,X,X
1204255024,3,旭川市,南五条通２４丁目,2,255025,,X,X,X,X,X,X,X,X,X,X,X,X,X
1204255025,3,旭川市,南五条通２５丁目,1,,255023;255024,80,1,20,10,13,16,3,1,6,5,3,1,1
1204255026,3,旭川市,南五条通２６丁目,0,,,134,1,18,21,14,34,5,4,13,2,5,11,6
12042560,2,旭川市,南六条通,0,,,279,4,47,50,36,41,2,5,28,18,12,17,19
1204256017,3,旭川市,南六条通１７丁目,0,,,41,1,6,9,11,5,-,1,3,-,2,1,2
1204256018,3,旭川市,南六条通１８丁目,0,,,6,-,1,3,-,1,-,-,-,-,-,-,1
1204256021,3,旭川市,南六条通２１丁目,0,,,6,-,-,-,-,2,-,-,2,1,1,-,-
1204256022,3,旭川市,南六条通２２丁目,0,,,25,-,4,4,2,3,-,1,3,2,-,4,2
1204256023,3,旭川市,南六条通２３丁目,0,,,20,1,1,3,4,3,-,2,3,2,1,-,-
1204256024,3,旭川市,南六条通２４丁目,0,,,19,1,7,3,2,3,-,-,-,-,-,1,2
1204256025,3,旭川市,南六条通２５丁目,0,,,64,-,9,7,10,10,-,1,9,6,4,5,3
1204256026,3,旭川市,南六条通２６丁目,0,,,98,1,19,21,7,14,2,-,8,7,4,6,9
12042570,2,旭川市,南七条通,0,,,351,14,46,59,39,49,10,4,46,19,17,34,14
1204257017,3,旭川市,南七条通１７丁目,2,257020,,X,X,X,X,X,X,X,X,X,X,X,X,X
1204257018,3,旭川市,南七条通１８丁目,2,257020,,X,X,X,X,X,X,X,X,X,X,X,X,X
1204257020,3,旭川市,南七条通２０丁目,1,,257017;257018,43,2,5,7,3,6,-,1,10,2,3,4,-
1204257021,3,旭川市,南七条通２１丁目,0,,,33,-,5,6,-,5,-,-,6,4,-,5,2
1204257022,3,旭川市,南七条通２２丁目,0,,,23,1,3,3,3,2,1,1,5,1,1,1,1
1204257023,3,旭川市,南七条通２３丁目,0,,,29,2,1,3,7,8,2,-,1,1,3,1,-
1204257024,3,旭川市,南七条通２４丁目,0,,,29,3,1,8,5,2,-,-,5,1,-,2,2
1204257025,3,旭川市,南七条通２５丁目,0,,,71,1,5,9,10,12,4,-,10,3,2,13,2
1204257026,3,旭川市,南七条通２６丁目,0,,,123,5,26,23,11,14,3,2,9,7,8,8,7
12042580,2,旭川市,南八条通,0,,,301,8,43,49,55,35,6,3,33,20,10,22,17
1204258020,3,旭川市,南八条通２０丁目,0,,,27,-,2,6,6,-,1,1,2,4,-,3,2
1204258021,3,旭川市,南八条通２１丁目,0,,,25,-,6,5,4,2,1,-,5,-,-,2,-
1204258022,3,旭川市,南八条通２２丁目,0,,,46,1,5,5,6,8,-,-,5,7,-,6,3
1204258023,3,旭川市,南八条通２３丁目,0,,,7,-,-,-,2,2,-,-,-,1,-,-,2
1204258024,3,旭川市,南八条通２４丁目,0,,,43,1,5,5,9,8,1,-,3,3,3,3,2
1204258025,3,旭川市,南八条通２５丁目,0,,,91,2,14,18,23,10,1,1,9,2,3,3,5
1204258026,3,旭川市,南八条通２６丁目,0,,,62,4,11,10,5,5,2,1,9,3,4,5,3
12042590,2,旭川市,南九条通,0,,,83,2,14,7,14,17,3,1,8,1,11,5,-
12042700,2,旭川市,旭神町,1,,931001;931002,94,2,9,13,16,17,2,13,7,4,6,3,2
12042710,2,旭川市,旭神一条,0,,,447,11,128,63,45,68,9,2,34,16,23,32,16
1204271003,3,旭川市,旭神一条３丁目,0,,,11,1,2,-,2,1,-,-,1,-,2,2,-
1204271004,3,旭川市,旭神一条４丁目,0,,,70,2,16,15,7,12,-,-,6,4,2,5,1
1204271005,3,旭川市,旭神一条５丁目,0,,,366,8,110,48,36,55,9,2,27,12,19,25,15
12042720,2,旭川市,旭神二条,0,,,730,13,195,118,99,99,14,3,54,35,24,41,35
1204272001,3,旭川市,旭神二条１丁目,0,,,85,2,21,13,8,14,1,-,11,3,2,5,5
1204272002,3,旭川市,旭神二条２丁目,0,,,160,3,46,15,11,21,3,1,12,10,3,10,25
1204272003,3,旭川市,旭神二条３丁目,0,,,111,3,30,22,16,13,2,-,9,8,1,7,-
1204272004,3,旭川市,旭神二条４丁目,0,,,214,1,67,42,38,27,3,-,9,4,9,13,1
1204272005,3,旭川市,旭神二条５丁目,0,,,160,4,31,26,26,24,5,2,13,10,9,6,4
12042730,2,旭川市,旭神三条,0,,,357,5,118,51,49,53,7,3,19,8,13,15,16
1204273001,3,旭川市,旭神三条１丁目,0,,,52,-,21,8,7,6,1,-,4,1,1,1,2
1204273002,3,旭川市,旭神三条２丁目,0,,,28,1,9,-,4,8,1,-,1,1,-,1,2
1204273003,3,旭川市,旭神三条３丁目,0,,,37,-,9,6,2,10,1,-,5,-,2,2,-
1204273004,3,旭川市,旭神三条４丁目,0,,,168,4,58,30,17,21,2,1,6,5,8,9,7
1204273005,3,旭川市,旭神三条５丁目,0,,,72,-,21,7,19,8,2,2,3,1,2,2,5
12042910,2,旭川市,新富一条,0,,,587,12,79,92,78,78,41,4,66,33,31,50,23
1204291001,3,旭川市,新富一条１丁目,0,,,187,3,20,26,30,35,12,2,18,12,8,11,10
1204291002,3,旭川市,新富一条２丁目,0,,,148,6,19,27,18,19,16,-,16,7,7,13,-
1204291003,3,旭川市,新富一条３丁目,0,,,252,3,40,39,30,24,13,2,32,14,16,26,13
12042920,2,旭川市,新富二条,0,,,516,11,66,79,82,76,18,4,59,28,24,38,31
1204292001,3,旭川市,新富二条１丁目,0,,,224,5,20,38,34,34,7,4,29,11,7,19,16
1204292002,3,旭川市,新富二条２丁目,0,,,292,6,46,41,48,42,11,-,30,17,17,19,15
12042930,2,旭川市,新富三条,0,,,284,7,50,45,40,29,6,1,39,15,17,23,12
1204293001,3,旭川市,新富三条１丁目,0,,,206,6,33,34,28,24,4,1,30,10,11,17,8
1204293002,3,旭川市,新富三条２丁目,0,,,78,1,17,11,12,5,2,-,9,5,6,6,4
12043010,2,旭川市,東一条,0,,,175,4,29,29,27,25,4,2,16,3,11,15,10
1204301001,3,旭川市,東一条１丁目,0,,,40,-,9,9,8,7,1,1,1,-,1,2,1
1204301002,3,旭川市,東一条２丁目,0,,,63,3,9,13,5,9,2,-,6,-,6,6,4
1204301003,3,旭川市,東一条３丁目,0,,,66,1,11,7,13,7,1,1,7,3,4,7,4
1204301004,3,旭川市,東一条４丁目,0,,,6,-,-,-,1,2,-,-,2,-,-,-,1
12043020,2,旭川市,東二条,0,,,264,6,34,39,35,61,6,-,30,3,9,19,22
1204302001,3,旭川市,東二条１丁目,0,,,35,2,4,7,3,11,-,-,4,-,2,2,-
1204302002,3,旭川市,東二条２丁目,0,,,52,3,9,7,8,12,1,-,4,1,1,4,2
1204302003,3,旭川市,東二条３丁目,0,,,101,1,13,13,10,26,4,-,12,1,3,8,10
1204302004,3,旭川市,東二条４丁目,0,,,76,-,8,12,14,12,1,-,10,1,3,5,10
12043030,2,旭川市,東三条,0,,,795,26,118,123,106,121,50,9,83,23,39,69,28
1204303001,3,旭川市,東三条１丁目,0,,,7,-,2,-,1,2,1,-,1,-,-,-,-
1204303002,3,旭川市,東三条２丁目,0,,,109,1,19,19,15,22,2,1,9,1,4,12,4
1204303003,3,旭川市,東三条３丁目,0,,,87,4,19,15,13,14,3,1,6,2,3,5,2
1204303004,3,旭川市,東三条４丁目,0,,,36,2,10,6,7,2,1,-,2,2,-,3,1
1204303005,3,旭川市,東三条５丁目,0,,,37,2,8,6,3,7,3,-,3,-,2,2,1
1204303006,3,旭川市,東三条６丁目,0,,,72,4,8,9,11,9,1,1,16,1,3,4,5
1204303007,3,旭川市,東三条７丁目,0,,,96,5,15,10,7,11,27,1,4,3,3,10,-
1204303008,3,旭川市,東三条８丁目,0,,,140,4,8,28,26,15,3,5,16,5,9,16,5
1204303009,3,旭川市,東三条９丁目,0,,,82,2,10,11,8,8,3,-,13,5,10,7,5
1204303010,3,旭川市,東三条１０丁目,0,,,40,-,9,3,6,11,2,-,4,1,2,-,2
1204303011,3,旭川市,東三条１１丁目,0,,,89,2,10,16,9,20,4,-,9,3,3,10,3
12043040,2,旭川市,東四条,0,,,426,16,75,78,59,69,17,3,33,12,18,24,22
1204304001,3,旭川市,東四条１丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1204304002,3,旭川市,東四条２丁目,0,,,50,2,14,6,8,5,-,-,9,1,-,3,2
1204304003,3,旭川市,東四条３丁目,0,,,61,2,13,17,6,13,-,-,2,-,2,4,2
1204304004,3,旭川市,東四条４丁目,0,,,36,2,6,9,5,3,4,-,2,-,1,1,3
1204304005,3,旭川市,東四条５丁目,0,,,54,3,13,13,6,5,8,-,2,-,1,1,2
1204304006,3,旭川市,東四条６丁目,0,,,52,-,11,4,8,12,1,-,3,1,7,4,1
1204304007,3,旭川市,東四条７丁目,0,,,30,1,6,5,6,6,-,-,3,1,-,2,-
1204304008,3,旭川市,東四条８丁目,0,,,24,1,4,3,4,5,2,1,2,1,-,1,-
1204304009,3,旭川市,東四条９丁目,0,,,19,1,4,3,1,3,-,1,1,1,-,2,2
1204304010,3,旭川市,東四条１０丁目,0,,,47,1,3,11,4,9,-,-,4,5,4,3,3
1204304011,3,旭川市,東四条１１丁目,0,,,53,3,1,7,11,8,2,1,5,2,3,3,7
12043050,2,旭川市,東五条,0,,,561,15,84,134,79,64,20,4,53,22,21,47,18
1204305001,3,旭川市,東五条１丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1204305002,3,旭川市,東五条２丁目,0,,,77,2,11,15,15,15,3,-,9,1,-,6,-
1204305003,3,旭川市,東五条３丁目,0,,,92,1,19,53,1,6,1,1,5,-,3,2,-
1204305004,3,旭川市,東五条４丁目,0,,,44,5,11,8,6,2,1,-,2,3,1,4,1
1204305005,3,旭川市,東五条５丁目,0,,,13,-,1,2,2,4,1,-,2,1,-,-,-
1204305006,3,旭川市,東五条６丁目,0,,,64,-,11,5,11,11,5,1,6,2,3,5,4
1204305007,3,旭川市,東五条７丁目,0,,,76,2,11,14,10,8,2,2,7,7,4,7,2
1204305008,3,旭川市,東五条８丁目,0,,,60,1,5,11,13,5,1,-,9,6,1,8,-
1204305009,3,旭川市,東五条９丁目,0,,,34,2,6,6,5,4,1,-,4,-,1,3,2
1204305010,3,旭川市,東五条１０丁目,0,,,68,2,6,15,10,8,2,-,6,2,6,7,4
1204305011,3,旭川市,東五条１１丁目,0,,,33,-,3,5,6,1,3,-,3,-,2,5,5
12043060,2,旭川市,東六条,0,,,420,11,77,85,67,42,21,4,40,15,17,24,17
1204306001,3,旭川市,東六条１丁目,0,,,57,3,4,9,11,12,1,1,5,3,5,3,-
1204306002,3,旭川市,東六条２丁目,0,,,115,5,23,23,15,15,5,-,11,5,3,7,3
1204306003,3,旭川市,東六条３丁目,0,,,33,1,8,8,3,-,3,-,1,1,2,3,3
1204306004,3,旭川市,東六条４丁目,0,,,36,-,7,7,3,2,2,-,7,2,2,1,3
1204306005,3,旭川市,東六条５丁目,0,,,21,-,3,3,6,2,-,-,2,-,3,2,-
1204306006,3,旭川市,東六条６丁目,0,,,58,1,12,13,10,4,5,-,4,1,1,3,4
1204306007,3,旭川市,東六条７丁目,0,,,35,1,5,11,7,2,2,2,3,-,-,2,-
1204306008,3,旭川市,東六条８丁目,0,,,30,-,7,6,6,3,1,1,1,1,1,2,1
1204306009,3,旭川市,東六条９丁目,0,,,7,-,4,1,-,-,-,-,2,-,-,-,-
1204306010,3,旭川市,東六条１０丁目,0,,,28,-,4,4,6,2,2,-,4,2,-,1,3
12043070,2,旭川市,東七条,0,,,600,13,96,102,93,69,28,6,59,17,41,51,25
1204307001,3,旭川市,東七条１丁目,0,,,72,1,8,17,14,4,4,-,6,2,4,7,5
1204307002,3,旭川市,東七条２丁目,0,,,91,1,15,20,11,13,3,1,10,-,8,7,2
1204307003,3,旭川市,東七条３丁目,0,,,50,1,9,7,9,5,2,-,2,1,6,6,2
1204307004,3,旭川市,東七条４丁目,0,,,20,1,5,4,1,2,-,-,4,1,1,1,-
1204307005,3,旭川市,東七条５丁目,0,,,23,1,1,3,3,7,2,-,2,-,2,2,-
1204307006,3,旭川市,東七条６丁目,0,,,74,-,7,10,12,11,1,1,12,3,4,6,7
1204307007,3,旭川市,東七条７丁目,0,,,32,1,7,5,5,2,3,1,4,1,-,3,-
1204307008,3,旭川市,東七条８丁目,0,,,103,5,19,18,13,15,5,2,8,4,4,7,3
1204307009,3,旭川市,東七条９丁目,0,,,110,2,24,14,17,7,7,-,8,4,11,10,6
1204307010,3,旭川市,東七条１０丁目,0,,,25,-,1,4,8,3,1,1,3,1,1,2,-
12043080,2,旭川市,東八条,0,,,495,15,75,79,68,64,18,2,58,28,18,45,25
1204308001,3,旭川市,東八条１丁目,0,,,100,8,14,16,19,10,4,-,6,4,8,6,5
1204308002,3,旭川市,東八条２丁目,0,,,77,3,9,12,14,8,3,-,6,5,2,6,9
1204308003,3,旭川市,東八条３丁目,0,,,66,1,18,13,3,5,2,-,15,4,1,4,-
1204308004,3,旭川市,東八条４丁目,0,,,54,-,10,10,6,7,1,-,6,2,2,6,4
1204308005,3,旭川市,東八条５丁目,0,,,49,1,5,8,8,7,2,-,6,4,3,3,2
1204308006,3,旭川市,東八条６丁目,0,,,108,2,13,14,11,23,5,-,12,7,2,15,4
1204308007,3,旭川市,東八条７丁目,0,,,41,-,6,6,7,4,1,2,7,2,-,5,1
1204308008,3,旭川市,東八条８丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1204308009,3,旭川市,東八条９丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
12043200,2,旭川市,パルプ町,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
12043210,2,旭川市,パルプ町一条,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1204321001,3,旭川市,パルプ町一条１丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1204321004,3,旭川市,パルプ町一条４丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1204321005,3,旭川市,パルプ町一条５丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1204321006,3,旭川市,パルプ町一条６丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1204321007,3,旭川市,パルプ町一条７丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1204321008,3,旭川市,パルプ町一条８丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
12043220,2,旭川市,パルプ町二条,0,,,60,1,11,9,4,2,-,-,30,2,-,1,-
1204322006,3,旭川市,パルプ町二条６丁目,0,,,26,-,7,7,2,1,-,-,8,1,-,-,-
1204322007,3,旭川市,パルプ町二条７丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1204322008,3,旭川市,パルプ町二条８丁目,0,,,34,1,4,2,2,1,-,-,22,1,-,1,-
12043310,2,旭川市,金星町,0,,,145,2,40,21,19,21,1,-,15,3,4,13,6
1204331001,3,旭川市,金星町１丁目,0,,,54,1,21,7,8,5,-,-,3,1,-,5,3
1204331002,3,旭川市,金星町２丁目,0,,,41,-,10,9,5,3,-,-,8,1,1,2,2
1204331003,3,旭川市,金星町３丁目,0,,,50,1,9,5,6,13,1,-,4,1,3,6,1
12043320,2,旭川市,新星町,0,,,306,8,44,43,42,38,5,-,39,15,18,27,27
1204332001,3,旭川市,新星町１丁目,0,,,81,1,6,14,16,11,3,-,9,5,2,8,6
1204332002,3,旭川市,新星町２丁目,0,,,30,1,2,11,2,-,-,-,2,4,4,4,-
1204332003,3,旭川市,新星町３丁目,0,,,14,-,4,-,1,1,1,-,4,-,-,2,1
1204332004,3,旭川市,新星町４丁目,0,,,156,5,27,17,17,24,1,-,23,5,9,12,16
1204332005,3,旭川市,新星町５丁目,0,,,25,1,5,1,6,2,-,-,1,1,3,1,4
12043340,2,旭川市,大雪通,0,,,298,9,31,44,54,47,2,-,37,10,17,30,17
1204334001,3,旭川市,大雪通１丁目,0,,,24,-,2,4,2,3,-,-,3,3,1,3,3
1204334002,3,旭川市,大雪通２丁目,0,,,13,3,-,2,2,1,-,-,1,-,2,1,1
1204334003,3,旭川市,大雪通３丁目,2,334004,,X,X,X,X,X,X,X,X,X,X,X,X,X
1204334004,3,旭川市,大雪通４丁目,1,,334003;334005,34,2,3,8,12,4,-,-,3,-,-,1,1
1204334005,3,旭川市,大雪通５丁目,2,334004,,X,X,X,X,X,X,X,X,X,X,X,X,X
1204334006,3,旭川市,大雪通６丁目,0,,,28,1,1,3,8,6,-,-,4,-,5,-,-
1204334007,3,旭川市,大雪通７丁目,0,,,87,3,12,11,10,14,-,-,14,3,4,12,4
1204334008,3,旭川市,大雪通８丁目,0,,,29,-,3,7,2,2,1,-,4,1,3,3,3
1204334009,3,旭川市,大雪通９丁目,0,,,83,-,10,9,18,17,1,-,8,3,2,10,5
12043410,2,旭川市,旭町一条,0,,,1402,39,212,246,207,261,48,14,90,37,78,97,73
1204341001,3,旭川市,旭町一条１丁目,0,,,131,5,14,31,18,27,3,3,8,3,5,10,4
1204341002,3,旭川市,旭町一条２丁目,0,,,88,-,16,16,9,20,5,-,2,3,6,4,7
1204341003,3,旭川市,旭町一条３丁目,0,,,52,5,10,10,7,7,2,-,2,-,4,2,3
1204341004,3,旭川市,旭町一条４丁目,0,,,77,2,11,15,14,11,6,-,2,5,2,2,7
1204341005,3,旭川市,旭町一条５丁目,0,,,119,4,26,27,8,13,3,-,5,-,11,15,7
1204341006,3,旭川市,旭町一条６丁目,0,,,45,1,7,3,6,12,1,-,1,1,2,6,5
1204341007,3,旭川市,旭町一条７丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1204341008,3,旭川市,旭町一条８丁目,0,,,79,2,12,10,15,11,-,2,8,2,6,9,2
1204341009,3,旭川市,旭町一条９丁目,0,,,74,2,12,13,13,21,1,-,5,-,-,4,3
1204341010,3,旭川市,旭町一条１０丁目,0,,,43,-,8,7,8,12,3,-,1,-,2,-,2
1204341011,3,旭川市,旭町一条１１丁目,0,,,79,1,8,14,15,19,2,-,3,2,3,3,9
1204341012,3,旭川市,旭町一条１２丁目,0,,,48,4,7,3,9,9,2,-,-,-,5,5,4
1204341013,3,旭川市,旭町一条１３丁目,0,,,74,1,7,12,11,19,5,-,2,4,7,3,3
1204341014,3,旭川市,旭町一条１４丁目,0,,,78,1,12,18,10,16,1,1,9,-,5,4,1
1204341015,3,旭川市,旭町一条１５丁目,0,,,84,1,18,13,10,13,3,1,8,1,3,5,8
1204341016,3,旭川市,旭町一条１６丁目,0,,,32,2,7,2,5,4,1,-,2,1,1,4,3
1204341017,3,旭川市,旭町一条１７丁目,0,,,69,-,3,12,9,12,3,1,9,6,6,8,-
1204341018,3,旭川市,旭町一条１８丁目,0,,,81,1,13,12,14,16,3,2,5,6,6,2,1
1204341019,3,旭川市,旭町一条１９丁目,0,,,62,5,5,10,11,10,2,-,9,-,1,7,2
1204341020,3,旭川市,旭町一条２０丁目,0,,,62,1,10,14,14,6,2,4,5,2,2,1,1
1204341021,3,旭川市,旭町一条２１丁目,0,,,25,1,6,4,1,3,-,-,4,1,1,3,1
12043420,2,旭川市,旭町二条,0,,,1317,48,210,224,208,202,50,9,108,41,60,106,51
1204342001,3,旭川市,旭町二条１丁目,0,,,80,3,9,17,13,8,2,-,10,1,5,5,7
1204342002,3,旭川市,旭町二条２丁目,0,,,62,1,7,7,10,16,1,-,6,1,2,10,1
1204342003,3,旭川市,旭町二条３丁目,0,,,74,3,5,10,21,15,3,2,7,2,-,3,3
1204342004,3,旭川市,旭町二条４丁目,0,,,50,1,14,6,4,10,2,-,2,1,2,2,6
1204342005,3,旭川市,旭町二条５丁目,0,,,63,3,16,13,6,10,3,1,3,2,1,4,1
1204342006,3,旭川市,旭町二条６丁目,0,,,43,4,7,7,8,5,1,1,5,-,2,1,2
1204342007,3,旭川市,旭町二条７丁目,0,,,30,2,4,6,4,3,4,-,1,-,1,3,2
1204342008,3,旭川市,旭町二条８丁目,0,,,48,4,11,12,9,4,1,-,2,-,2,1,2
1204342009,3,旭川市,旭町二条９丁目,0,,,42,2,9,4,12,7,1,-,-,2,1,3,1
1204342010,3,旭川市,旭町二条１０丁目,0,,,44,1,9,9,8,5,5,-,3,1,1,-,2
1204342011,3,旭川市,旭町二条１１丁目,0,,,100,-,16,23,9,13,6,-,13,4,3,8,5
1204342012,3,旭川市,旭町二条１２丁目,0,,,112,3,20,17,16,22,2,-,7,11,6,8,-
1204342013,3,旭川市,旭町二条１３丁目,0,,,122,4,24,20,25,18,5,-,8,1,7,9,1
1204342014,3,旭川市,旭町二条１４丁目,0,,,105,2,13,17,11,23,4,1,11,1,8,12,2
1204342015,3,旭川市,旭町二条１５丁目,0,,,57,-,12,11,12,7,-,-,5,1,2,4,3
1204342016,3,旭川市,旭町二条１６丁目,0,,,41,-,8,4,2,2,3,1,5,3,4,6,3
1204342017,3,旭川市,旭町二条１７丁目,0,,,76,4,5,10,9,14,5,1,8,2,4,11,3
1204342018,3,旭川市,旭町二条１８丁目,0,,,68,3,6,12,12,14,1,1,3,3,3,8,2
1204342019,3,旭川市,旭町二条１９丁目,0,,,71,5,9,10,15,6,1,1,9,3,3,6,3
1204342020,3,旭川市,旭町二条２０丁目,0,,,29,3,6,9,2,-,-,-,-,2,3,2,2
12043510,2,旭川市,大町一条,0,,,1455,26,220,242,217,229,77,13,120,53,79,100,79
1204351001,3,旭川市,大町一条１丁目,0,,,100,-,27,13,18,10,6,2,9,1,1,7,6
1204351002,3,旭川市,大町一条２丁目,0,,,109,5,15,24,14,20,3,1,8,4,-,8,7
1204351003,3,旭川市,大町一条３丁目,0,,,72,-,10,9,9,20,6,-,2,2,3,6,5
1204351004,3,旭川市,大町一条４丁目,0,,,132,2,25,23,22,23,13,1,10,2,2,5,4
1204351005,3,旭川市,大町一条５丁目,0,,,54,2,9,9,5,8,4,-,5,2,2,2,6
1204351006,3,旭川市,大町一条６丁目,0,,,55,-,6,10,7,9,6,2,2,1,2,6,4
1204351007,3,旭川市,大町一条７丁目,0,,,9,-,1,2,1,4,-,-,-,-,1,-,-
1204351008,3,旭川市,大町一条８丁目,0,,,97,-,14,16,9,19,8,1,5,4,8,7,6
1204351009,3,旭川市,大町一条９丁目,0,,,54,4,10,14,9,9,3,-,1,-,-,2,2
1204351010,3,旭川市,大町一条１０丁目,0,,,45,1,7,9,7,5,2,-,8,-,3,1,2
1204351011,3,旭川市,大町一条１１丁目,0,,,65,2,9,12,7,8,2,2,5,1,2,9,6
1204351012,3,旭川市,大町一条１２丁目,0,,,115,1,12,16,23,14,1,2,10,11,11,8,6
1204351013,3,旭川市,大町一条１３丁目,0,,,82,3,9,14,17,10,-,-,4,7,6,2,10
1204351014,3,旭川市,大町一条１４丁目,0,,,66,1,7,13,12,11,3,-,6,-,4,7,2
1204351015,3,旭川市,大町一条１５丁目,0,,,93,-,14,13,17,14,4,-,13,1,4,5,8
