KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000851001,T000851002,T000851003,T000851004,T000851005,T000851006,T000851007,T000851008,T000851009
,,,,,,,一般世帯総数,　親族世帯,　核家族世帯,　　うち夫婦のみの世帯,　　うち夫婦と子供から成る世帯,　核家族以外の世帯,　６歳未満世帯員のいる一般世帯総数,　１８歳未満世帯員のいる一般世帯総数,　６５歳以上世帯員のいる一般世帯総数
1407003004,3,後志総合振興局仁木町,西町４丁目,0,,,9,5,5,1,4,-,-,1,3
1407003005,3,後志総合振興局仁木町,西町５丁目,0,,,6,5,3,3,-,2,1,1,5
1407003006,3,後志総合振興局仁木町,西町６丁目,0,,,5,5,1,-,1,4,-,1,5
1407003007,3,後志総合振興局仁木町,西町７丁目,1,,3008,23,7,5,4,1,2,-,3,10
1407003008,3,後志総合振興局仁木町,西町８丁目,2,3007,,X,X,X,X,X,X,X,X,X
1407003009,3,後志総合振興局仁木町,西町９丁目,0,,,4,2,1,-,1,1,-,-,3
1407003010,3,後志総合振興局仁木町,西町１０丁目,0,,,5,3,1,1,-,2,-,-,3
1407003011,3,後志総合振興局仁木町,西町１１丁目,0,,,20,9,8,4,2,1,2,2,6
14070040,2,後志総合振興局仁木町,南町,0,,,79,54,39,22,14,15,5,14,43
1407004001,3,後志総合振興局仁木町,南町１丁目,1,,4002,17,13,10,5,4,3,2,4,10
1407004002,3,後志総合振興局仁木町,南町２丁目,2,4001,,X,X,X,X,X,X,X,X,X
1407004003,3,後志総合振興局仁木町,南町３丁目,0,,,14,10,7,3,3,3,-,3,7
1407004004,3,後志総合振興局仁木町,南町４丁目,1,,4009,7,6,2,1,1,4,-,2,4
1407004005,3,後志総合振興局仁木町,南町５丁目,0,,,6,5,3,3,-,2,-,1,4
1407004006,3,後志総合振興局仁木町,南町６丁目,0,,,15,2,-,-,-,2,-,1,3
1407004007,3,後志総合振興局仁木町,南町７丁目,1,,4008,15,13,12,8,3,1,2,2,12
1407004008,3,後志総合振興局仁木町,南町８丁目,2,4007,,X,X,X,X,X,X,X,X,X
1407004009,3,後志総合振興局仁木町,南町９丁目,2,4004,,X,X,X,X,X,X,X,X,X
1407004010,3,後志総合振興局仁木町,南町１０丁目,0,,,5,5,5,2,3,-,1,1,3
14070050,2,後志総合振興局仁木町,南町頂白,0,,,-,-,-,-,-,-,-,-,-
14070060,2,後志総合振興局仁木町,北町,0,,,525,354,305,137,116,49,48,112,288
1407006001,3,後志総合振興局仁木町,北町１丁目,0,,,131,86,75,33,33,11,9,32,73
1407006002,3,後志総合振興局仁木町,北町２丁目,0,,,23,18,14,4,9,4,5,8,13
1407006003,3,後志総合振興局仁木町,北町３丁目,0,,,95,62,55,27,19,7,5,14,54
1407006004,3,後志総合振興局仁木町,北町４丁目,0,,,62,39,33,9,14,6,10,17,29
1407006005,3,後志総合振興局仁木町,北町５丁目,0,,,38,20,19,7,6,1,4,6,24
1407006006,3,後志総合振興局仁木町,北町６丁目,0,,,96,64,58,29,23,6,12,24,43
1407006007,3,後志総合振興局仁木町,北町７丁目,0,,,9,8,7,3,2,1,-,2,4
1407006008,3,後志総合振興局仁木町,北町８丁目,0,,,20,15,14,5,3,1,1,2,10
1407006009,3,後志総合振興局仁木町,北町９丁目,0,,,5,4,3,2,1,1,1,1,4
1407006010,3,後志総合振興局仁木町,北町１０丁目,0,,,9,8,5,3,1,3,-,3,6
1407006011,3,後志総合振興局仁木町,北町１１丁目,0,,,13,13,10,7,2,3,1,3,9
1407006012,3,後志総合振興局仁木町,北町１２丁目,0,,,16,10,8,7,1,2,-,-,12
1407006013,3,後志総合振興局仁木町,北町１３丁目,0,,,8,7,4,1,2,3,-,-,7
14070070,2,後志総合振興局仁木町,旭台,0,,,17,12,9,5,1,3,1,1,13
14070080,2,後志総合振興局仁木町,砥の川,0,,,17,11,8,2,4,3,2,2,11
14070090,2,後志総合振興局仁木町,然別,0,,,68,40,37,22,6,3,2,5,43
14070100,2,後志総合振興局仁木町,大江,0,,,112,69,53,27,15,16,5,14,63
1407010001,3,後志総合振興局仁木町,大江１丁目,0,,,45,28,23,11,7,5,3,6,24
1407010002,3,後志総合振興局仁木町,大江２丁目,0,,,54,30,23,13,6,7,2,7,28
1407010003,3,後志総合振興局仁木町,大江３丁目,0,,,13,11,7,3,2,4,-,1,11
14070110,2,後志総合振興局仁木町,銀山,0,,,180,100,84,50,23,16,6,16,93
1407011001,3,後志総合振興局仁木町,銀山１丁目,0,,,32,21,17,8,6,4,1,2,24
1407011002,3,後志総合振興局仁木町,銀山２丁目,0,,,96,49,42,28,12,7,3,8,43
1407011003,3,後志総合振興局仁木町,銀山３丁目,1,,120,52,30,25,14,5,5,2,6,26
14070120,2,後志総合振興局仁木町,長沢西,2,11003,,X,X,X,X,X,X,X,X,X
14070130,2,後志総合振興局仁木町,長沢殖民地,0,,,-,-,-,-,-,-,-,-,-
14070140,2,後志総合振興局仁木町,長沢南,0,,,25,19,15,7,4,4,1,2,20
14070150,2,後志総合振興局仁木町,尾根内,0,,,40,27,23,12,4,4,2,3,31
1408,1,後志総合振興局余市町,,0,,,8658,5550,4879,2329,1723,671,524,1493,4529
14080010,2,後志総合振興局余市町,大川町,0,,,1945,1133,1014,483,357,119,97,299,1025
1408001001,3,後志総合振興局余市町,大川町１丁目,0,,,62,38,32,13,12,6,3,5,46
1408001002,3,後志総合振興局余市町,大川町２丁目,0,,,61,30,28,11,11,2,3,8,33
1408001003,3,後志総合振興局余市町,大川町３丁目,0,,,101,60,49,22,17,11,9,16,45
1408001004,3,後志総合振興局余市町,大川町４丁目,0,,,70,45,37,16,14,8,3,10,42
1408001005,3,後志総合振興局余市町,大川町５丁目,0,,,120,73,63,34,16,10,4,23,64
1408001006,3,後志総合振興局余市町,大川町６丁目,0,,,159,78,71,35,25,7,7,17,77
1408001007,3,後志総合振興局余市町,大川町７丁目,0,,,107,55,52,31,15,3,2,11,57
1408001008,3,後志総合振興局余市町,大川町８丁目,0,,,136,84,78,37,27,6,8,21,66
1408001009,3,後志総合振興局余市町,大川町９丁目,0,,,97,54,45,18,20,9,7,12,48
1408001010,3,後志総合振興局余市町,大川町１０丁目,0,,,103,66,57,29,22,9,5,26,58
1408001011,3,後志総合振興局余市町,大川町１１丁目,0,,,120,64,58,24,21,6,9,15,55
1408001012,3,後志総合振興局余市町,大川町１２丁目,0,,,146,78,72,35,24,6,8,23,84
1408001013,3,後志総合振興局余市町,大川町１３丁目,0,,,64,43,39,14,15,4,2,11,40
1408001014,3,後志総合振興局余市町,大川町１４丁目,0,,,109,73,64,32,24,9,4,20,59
1408001015,3,後志総合振興局余市町,大川町１５丁目,0,,,115,78,72,39,23,6,7,19,53
1408001016,3,後志総合振興局余市町,大川町１６丁目,0,,,46,24,23,10,5,1,1,5,28
1408001017,3,後志総合振興局余市町,大川町１７丁目,0,,,102,53,51,28,17,2,6,18,46
1408001018,3,後志総合振興局余市町,大川町１８丁目,0,,,36,17,15,8,3,2,-,4,20
1408001019,3,後志総合振興局余市町,大川町１９丁目,0,,,116,63,57,22,26,6,4,21,57
1408001020,3,後志総合振興局余市町,大川町２０丁目,0,,,75,57,51,25,20,6,5,14,47
14080020,2,後志総合振興局余市町,栄町,0,,,552,390,346,168,119,44,29,100,261
14080030,2,後志総合振興局余市町,黒川町,0,,,2759,1803,1618,779,596,185,222,544,1298
1408003001,3,後志総合振興局余市町,黒川町１丁目,0,,,27,7,5,3,1,2,-,2,18
1408003002,3,後志総合振興局余市町,黒川町２丁目,0,,,114,61,48,26,15,13,5,15,60
1408003003,3,後志総合振興局余市町,黒川町３丁目,0,,,74,38,31,14,14,7,6,12,38
1408003004,3,後志総合振興局余市町,黒川町４丁目,0,,,32,21,19,7,8,2,1,6,21
1408003005,3,後志総合振興局余市町,黒川町５丁目,0,,,40,18,15,5,9,3,6,9,8
1408003006,3,後志総合振興局余市町,黒川町６丁目,0,,,18,10,8,3,2,2,-,4,11
1408003007,3,後志総合振興局余市町,黒川町７丁目,0,,,63,42,35,20,10,7,2,8,30
1408003008,3,後志総合振興局余市町,黒川町８丁目,0,,,32,23,19,11,3,4,1,4,24
1408003009,3,後志総合振興局余市町,黒川町９丁目,0,,,96,58,48,18,15,10,10,19,47
1408003010,3,後志総合振興局余市町,黒川町１０丁目,0,,,163,107,95,59,28,12,13,30,76
1408003011,3,後志総合振興局余市町,黒川町１１丁目,0,,,35,22,21,9,9,1,5,7,17
1408003012,3,後志総合振興局余市町,黒川町１２丁目,1,,3014,183,111,101,48,34,10,14,32,82
1408003013,3,後志総合振興局余市町,黒川町１３丁目,0,,,169,115,101,55,32,14,10,25,102
1408003014,3,後志総合振興局余市町,黒川町１４丁目,2,3012,,X,X,X,X,X,X,X,X,X
1408003015,3,後志総合振興局余市町,黒川町１５丁目,0,,,255,155,145,75,50,10,13,40,117
1408003016,3,後志総合振興局余市町,黒川町１６丁目,0,,,313,230,206,101,69,24,14,54,176
1408003017,3,後志総合振興局余市町,黒川町１７丁目,0,,,285,219,200,101,71,19,31,74,117
1408003018,3,後志総合振興局余市町,黒川町１８丁目,0,,,238,171,162,57,95,9,38,91,75
1408003019,3,後志総合振興局余市町,黒川町１９丁目,0,,,66,26,24,11,11,2,6,9,8
1408003020,3,後志総合振興局余市町,黒川町２０丁目,0,,,60,38,36,18,14,2,4,13,31
1408003021,3,後志総合振興局余市町,黒川町,0,,,496,331,299,138,106,32,43,90,240
14080040,2,後志総合振興局余市町,登町,0,,,218,167,130,68,52,37,13,44,128
14080050,2,後志総合振興局余市町,入舟町,0,,,206,130,108,56,30,22,8,25,127
14080060,2,後志総合振興局余市町,朝日町,0,,,156,99,92,52,27,7,13,23,85
14080070,2,後志総合振興局余市町,美園町,0,,,370,243,211,91,81,32,24,69,220
14080080,2,後志総合振興局余市町,山田町,0,,,383,256,233,120,70,23,21,65,204
14080090,2,後志総合振興局余市町,浜中町,0,,,239,151,130,66,50,21,9,36,137
14080100,2,後志総合振興局余市町,沢町,0,,,339,196,164,79,55,32,13,46,185
1408010001,3,後志総合振興局余市町,沢町１丁目,0,,,28,10,9,4,4,1,1,5,9
1408010002,3,後志総合振興局余市町,沢町２丁目,0,,,49,30,27,13,6,3,-,3,33
1408010003,3,後志総合振興局余市町,沢町３丁目,0,,,25,11,7,5,1,4,-,9,11
1408010004,3,後志総合振興局余市町,沢町４丁目,0,,,73,40,32,14,9,8,3,7,48
1408010005,3,後志総合振興局余市町,沢町５丁目,1,,10006,122,76,64,31,26,12,6,15,63
1408010006,3,後志総合振興局余市町,沢町６丁目,2,10005,,X,X,X,X,X,X,X,X,X
1408010007,3,後志総合振興局余市町,沢町,0,,,42,29,25,12,9,4,3,7,21
14080110,2,後志総合振興局余市町,富沢町,0,,,712,472,399,172,142,73,39,134,408
1408011001,3,後志総合振興局余市町,富沢町１丁目,0,,,22,11,9,5,4,2,1,3,16
1408011002,3,後志総合振興局余市町,富沢町２丁目,0,,,14,12,8,6,2,4,1,3,11
1408011003,3,後志総合振興局余市町,富沢町３丁目,0,,,67,42,38,19,13,4,4,13,37
1408011004,3,後志総合振興局余市町,富沢町４丁目,0,,,89,62,57,19,21,5,6,21,49
1408011005,3,後志総合振興局余市町,富沢町５丁目,0,,,54,40,33,16,12,7,4,10,36
1408011006,3,後志総合振興局余市町,富沢町６丁目,0,,,71,45,35,16,12,10,2,9,46
1408011007,3,後志総合振興局余市町,富沢町７丁目,0,,,64,39,33,13,10,6,3,9,35
1408011008,3,後志総合振興局余市町,富沢町８丁目,0,,,50,37,28,10,8,9,1,9,37
1408011009,3,後志総合振興局余市町,富沢町９丁目,0,,,67,39,34,11,18,5,7,14,26
1408011010,3,後志総合振興局余市町,富沢町１０丁目,0,,,54,27,20,8,7,7,1,10,19
1408011011,3,後志総合振興局余市町,富沢町１１丁目,0,,,70,57,50,27,15,7,3,16,42
1408011012,3,後志総合振興局余市町,富沢町１２丁目,0,,,43,31,28,11,10,3,5,7,22
1408011013,3,後志総合振興局余市町,富沢町１３丁目,0,,,32,24,21,10,6,3,1,8,21
1408011014,3,後志総合振興局余市町,富沢町１４丁目,0,,,15,6,5,1,4,1,-,2,11
14080120,2,後志総合振興局余市町,港町,0,,,275,182,156,73,59,26,14,41,158
14080130,2,後志総合振興局余市町,梅川町,0,,,355,224,196,86,58,28,18,52,198
14080140,2,後志総合振興局余市町,豊丘町,0,,,119,81,64,29,22,17,3,11,71
14080150,2,後志総合振興局余市町,白岩町,1,,160,12,10,7,2,4,3,1,3,10
14080160,2,後志総合振興局余市町,潮見町,2,150,,X,X,X,X,X,X,X,X,X
14080170,2,後志総合振興局余市町,豊浜町,0,,,18,13,11,5,1,2,-,1,14
1409,1,後志総合振興局赤井川村,,0,,,532,296,268,134,108,28,32,90,234
14090010,2,後志総合振興局赤井川村,字池田,0,,,19,16,11,5,5,5,-,3,12
14090020,2,後志総合振興局赤井川村,字赤井川,0,,,285,175,167,85,64,8,17,49,134
14090030,2,後志総合振興局赤井川村,字日の出,0,,,35,16,13,8,3,3,1,4,19
14090040,2,後志総合振興局赤井川村,字落合,0,,,24,10,10,7,3,-,1,3,7
14090050,2,後志総合振興局赤井川村,字常盤,0,,,63,4,3,2,1,1,2,2,3
14090060,2,後志総合振興局赤井川村,字旭丘,1,,70,18,9,6,3,3,3,2,4,15
14090070,2,後志総合振興局赤井川村,字富田,2,60,,X,X,X,X,X,X,X,X,X
14090080,2,後志総合振興局赤井川村,字都,0,,,71,54,47,20,24,7,6,22,34
14090090,2,後志総合振興局赤井川村,字曲川,0,,,17,12,11,4,5,1,3,3,10
14090100,2,後志総合振興局赤井川村,字明治,0,,,-,-,-,-,-,-,-,-,-
1423,1,空知総合振興局南幌町,,0,,,2961,2368,2022,882,864,346,185,581,1437
14230010,2,空知総合振興局南幌町,三重,0,,,69,56,44,22,15,12,5,12,50
14230020,2,空知総合振興局南幌町,青葉,0,,,90,78,43,26,12,35,4,15,67
14230030,2,空知総合振興局南幌町,６区,0,,,7,7,6,1,4,1,-,1,6
14230041,2,空知総合振興局南幌町,美園,0,,,24,20,20,6,12,-,7,11,5
1423004101,3,空知総合振興局南幌町,美園１丁目,2,4102,,X,X,X,X,X,X,X,X,X
1423004102,3,空知総合振興局南幌町,美園２丁目,1,,4101,17,14,14,5,9,-,6,8,3
1423004103,3,空知総合振興局南幌町,美園３丁目,0,,,-,-,-,-,-,-,-,-,-
1423004104,3,空知総合振興局南幌町,美園４丁目,0,,,7,6,6,1,3,-,1,3,2
14230042,2,空知総合振興局南幌町,７区,0,,,26,21,15,4,9,6,2,4,15
14230050,2,空知総合振興局南幌町,８区,0,,,79,67,38,14,16,29,5,17,61
14230060,2,空知総合振興局南幌町,９区,0,,,49,39,27,13,7,12,3,6,36
14230070,2,空知総合振興局南幌町,１０区,0,,,63,47,30,15,12,17,2,5,43
14230081,2,空知総合振興局南幌町,稲穂,0,,,163,142,128,56,55,14,7,43,78
1423008101,3,空知総合振興局南幌町,稲穂１丁目,0,,,84,79,71,34,32,8,2,24,39
1423008102,3,空知総合振興局南幌町,稲穂２丁目,0,,,46,36,34,10,15,2,5,17,16
1423008103,3,空知総合振興局南幌町,稲穂３丁目,1,,8104,33,27,23,12,8,4,-,2,23
1423008104,3,空知総合振興局南幌町,稲穂４丁目,2,8103,,X,X,X,X,X,X,X,X,X
1423008105,3,空知総合振興局南幌町,稲穂５丁目,0,,,-,-,-,-,-,-,-,-,-
14230082,2,空知総合振興局南幌町,１１区,0,,,82,74,46,17,22,28,9,15,66
14230090,2,空知総合振興局南幌町,１２区,0,,,53,49,39,19,10,10,1,4,41
14230100,2,空知総合振興局南幌町,１３区,0,,,34,31,24,9,14,7,3,6,23
14230110,2,空知総合振興局南幌町,栄町,0,,,260,141,133,53,43,8,10,42,135
1423011001,3,空知総合振興局南幌町,栄町１丁目,0,,,44,16,15,7,7,1,-,3,26
1423011002,3,空知総合振興局南幌町,栄町２丁目,0,,,63,41,38,8,15,3,6,22,32
1423011003,3,空知総合振興局南幌町,栄町３丁目,0,,,23,17,16,10,4,1,1,2,12
1423011004,3,空知総合振興局南幌町,栄町４丁目,0,,,130,67,64,28,17,3,3,15,65
14230120,2,空知総合振興局南幌町,中央,0,,,224,159,142,64,53,17,25,44,115
1423012001,3,空知総合振興局南幌町,中央１丁目,0,,,133,92,85,32,34,7,19,31,60
1423012003,3,空知総合振興局南幌町,中央３丁目,0,,,14,10,8,5,2,2,2,3,7
1423012004,3,空知総合振興局南幌町,中央４丁目,0,,,77,57,49,27,17,8,4,10,48
14230130,2,空知総合振興局南幌町,中樹林,0,,,36,27,18,10,5,9,1,5,23
14230140,2,空知総合振興局南幌町,西町,0,,,510,424,380,176,160,44,24,95,238
1423014001,3,空知総合振興局南幌町,西町１丁目,0,,,78,63,58,39,15,5,2,10,48
1423014002,3,空知総合振興局南幌町,西町２丁目,0,,,136,116,102,38,48,14,7,29,42
1423014003,3,空知総合振興局南幌町,西町３丁目,0,,,91,73,61,29,24,12,4,12,48
1423014004,3,空知総合振興局南幌町,西町４丁目,0,,,84,72,69,34,29,3,6,16,30
1423014005,3,空知総合振興局南幌町,西町５丁目,0,,,60,47,42,20,13,5,2,6,46
1423014006,3,空知総合振興局南幌町,西町６丁目,0,,,61,53,48,16,31,5,3,22,24
14230150,2,空知総合振興局南幌町,北町,0,,,456,371,332,170,124,39,18,58,213
1423015001,3,空知総合振興局南幌町,北町１丁目,0,,,91,77,71,37,25,6,2,13,35
1423015002,3,空知総合振興局南幌町,北町２丁目,0,,,87,67,61,33,23,6,3,13,29
1423015003,3,空知総合振興局南幌町,北町３丁目,0,,,32,22,20,10,5,2,2,3,24
1423015004,3,空知総合振興局南幌町,北町４丁目,0,,,64,55,51,24,22,4,4,5,28
1423015005,3,空知総合振興局南幌町,北町５丁目,0,,,100,79,73,35,29,6,3,12,58
1423015006,3,空知総合振興局南幌町,北町６丁目,0,,,82,71,56,31,20,15,4,12,39
14230160,2,空知総合振興局南幌町,元町,0,,,96,62,49,17,22,13,10,22,45
1423016001,3,空知総合振興局南幌町,元町１丁目,2,16002,,X,X,X,X,X,X,X,X,X
1423016002,3,空知総合振興局南幌町,元町２丁目,1,,16001,47,29,21,8,8,8,5,10,22
1423016003,3,空知総合振興局南幌町,元町３丁目,0,,,14,6,5,2,2,1,1,1,9
1423016004,3,空知総合振興局南幌町,元町４丁目,0,,,35,27,23,7,12,4,4,11,14
14230170,2,空知総合振興局南幌町,緑町,0,,,477,406,364,139,190,42,39,128,133
1423017001,3,空知総合振興局南幌町,緑町１丁目,0,,,65,57,51,11,35,6,8,28,16
1423017002,3,空知総合振興局南幌町,緑町２丁目,0,,,72,61,58,21,30,3,4,19,22
1423017003,3,空知総合振興局南幌町,緑町３丁目,0,,,103,94,78,34,37,16,7,27,37
1423017004,3,空知総合振興局南幌町,緑町４丁目,0,,,71,59,56,24,28,3,10,17,20
1423017005,3,空知総合振興局南幌町,緑町５丁目,0,,,43,27,25,11,11,2,2,5,11
1423017006,3,空知総合振興局南幌町,緑町６丁目,0,,,123,108,96,38,49,12,8,32,27
14230180,2,空知総合振興局南幌町,東町,0,,,163,147,144,51,79,3,10,48,44
1423018001,3,空知総合振興局南幌町,東町１丁目,0,,,83,76,74,29,36,2,7,21,24
1423018002,3,空知総合振興局南幌町,東町２丁目,0,,,-,-,-,-,-,-,-,-,-
1423018003,3,空知総合振興局南幌町,東町３丁目,0,,,12,11,11,3,8,-,1,7,3
1423018004,3,空知総合振興局南幌町,東町４丁目,0,,,68,60,59,19,35,1,2,20,17
1424,1,空知総合振興局奈井江町,,0,,,2452,1604,1399,675,508,205,123,390,1365
14240010,2,空知総合振興局奈井江町,字奈井江町,0,,,1039,665,580,291,218,85,54,181,526
1424001001,3,空知総合振興局奈井江町,字奈井江町北町,0,,,500,309,267,126,97,42,30,96,230
1424001002,3,空知総合振興局奈井江町,字奈井江町本町,0,,,539,356,313,165,121,43,24,85,296
14240100,2,空知総合振興局奈井江町,字茶志内,0,,,127,91,69,37,23,22,5,21,79
14240110,2,空知総合振興局奈井江町,字チャシュナイ,0,,,71,63,52,21,26,11,4,14,43
14240140,2,空知総合振興局奈井江町,字東奈井江,2,15006,,X,X,X,X,X,X,X,X,X
14240150,2,空知総合振興局奈井江町,字奈井江,0,,,1215,785,698,326,241,87,60,174,717
1424015001,3,空知総合振興局奈井江町,字奈井江東町,0,,,427,272,252,112,82,20,19,57,250
1424015002,3,空知総合振興局奈井江町,字奈井江南町,0,,,523,323,298,131,112,25,27,85,291
1424015003,3,空知総合振興局奈井江町,字奈井江瑞穂,0,,,60,51,41,19,20,10,5,16,32
1424015004,3,空知総合振興局奈井江町,字奈井江大和,0,,,66,54,42,26,11,12,4,6,44
1424015005,3,空知総合振興局奈井江町,字奈井江白山,0,,,28,21,11,9,1,10,2,3,24
1424015006,3,空知総合振興局奈井江町,字奈井江厳島,1,,140,23,21,18,10,6,3,-,-,18
1424015007,3,空知総合振興局奈井江町,字奈井江宮村,0,,,35,19,14,8,3,5,-,2,26
1424015008,3,空知総合振興局奈井江町,字奈井江住友新町,0,,,8,4,3,1,1,1,-,1,6
1424015009,3,空知総合振興局奈井江町,字奈井江向ヶ丘,0,,,34,14,13,7,3,1,3,4,18
1424015010,3,空知総合振興局奈井江町,字奈井江向ヶ丘栄町,0,,,11,6,6,3,2,-,-,-,8
1425,1,空知総合振興局上砂川町,,0,,,1740,992,885,422,247,107,68,191,1107
14250010,2,空知総合振興局上砂川町,字上砂川町,0,,,264,146,117,59,31,29,9,22,188
14250020,2,空知総合振興局上砂川町,字上砂川,0,,,167,113,106,60,32,7,5,21,87
14250030,2,空知総合振興局上砂川町,字鶉,0,,,1228,701,636,287,176,65,54,143,770
14250040,2,空知総合振興局上砂川町,字西山,0,,,81,32,26,16,8,6,-,5,62
14250050,2,空知総合振興局上砂川町,字東奈井江,0,,,-,-,-,-,-,-,-,-,-
1427,1,空知総合振興局由仁町,,0,,,2144,1528,1239,609,424,289,133,371,1284
14270010,2,空知総合振興局由仁町,本町,0,,,116,81,72,37,24,9,8,16,83
14270020,2,空知総合振興局由仁町,中央,0,,,165,104,95,53,25,9,2,17,112
14270030,2,空知総合振興局由仁町,馬追,0,,,124,78,72,36,14,6,3,13,78
14270040,2,空知総合振興局由仁町,北栄,0,,,91,61,51,28,15,10,5,11,66
14270050,2,空知総合振興局由仁町,東栄,0,,,341,243,224,104,85,19,32,80,139
14270060,2,空知総合振興局由仁町,東光,0,,,24,18,15,8,6,3,3,5,15
14270070,2,空知総合振興局由仁町,新光,0,,,184,114,108,49,44,6,13,35,68
14270080,2,空知総合振興局由仁町,光栄,0,,,31,22,15,12,3,7,3,7,20
14270090,2,空知総合振興局由仁町,山形,0,,,64,52,42,24,14,10,2,8,40
14270100,2,空知総合振興局由仁町,古川,0,,,62,51,39,19,17,12,4,8,45
14270110,2,空知総合振興局由仁町,伏見,0,,,12,10,7,3,4,3,-,-,11
14270120,2,空知総合振興局由仁町,山桝,0,,,44,39,26,9,14,13,3,9,32
14270130,2,空知総合振興局由仁町,岩内,0,,,82,74,36,16,14,38,8,22,60
14270140,2,空知総合振興局由仁町,古山,0,,,59,49,32,20,9,17,6,12,40
14270150,2,空知総合振興局由仁町,熊本,0,,,49,28,20,12,4,8,-,3,33
14270160,2,空知総合振興局由仁町,三川旭町,0,,,84,54,48,25,14,6,2,8,57
14270170,2,空知総合振興局由仁町,三川緑町,0,,,42,23,23,11,9,-,2,4,26
14270180,2,空知総合振興局由仁町,三川錦町,0,,,52,37,33,16,12,4,3,8,34
14270190,2,空知総合振興局由仁町,三川泉町,0,,,163,108,98,41,34,10,7,39,78
14270200,2,空知総合振興局由仁町,西三川,0,,,61,43,26,15,9,17,4,11,35
14270210,2,空知総合振興局由仁町,本三川,0,,,53,45,29,8,11,16,4,10,41
14270220,2,空知総合振興局由仁町,中三川,0,,,34,27,14,3,8,13,3,7,25
14270230,2,空知総合振興局由仁町,東三川,0,,,83,75,42,23,16,33,8,21,63
14270240,2,空知総合振興局由仁町,川端,0,,,124,92,72,37,19,20,8,17,83
1428,1,空知総合振興局長沼町,,0,,,4239,3136,2613,1174,1060,523,317,838,2310
14280010,2,空知総合振興局長沼町,１区,0,,,44,32,21,15,5,11,2,6,31
14280020,2,空知総合振興局長沼町,２区,0,,,52,43,29,17,8,14,5,9,35
14280030,2,空知総合振興局長沼町,３区,0,,,63,44,33,19,12,11,3,9,48
14280040,2,空知総合振興局長沼町,４区,0,,,60,47,35,15,10,12,5,14,38
14280050,2,空知総合振興局長沼町,５区,0,,,40,33,25,11,9,8,5,7,28
14280060,2,空知総合振興局長沼町,６区,0,,,45,35,28,11,13,7,2,4,33
14280070,2,空知総合振興局長沼町,７区,0,,,49,44,31,14,13,13,4,8,43
14280080,2,空知総合振興局長沼町,８区,0,,,31,24,12,6,6,12,3,7,28
14280090,2,空知総合振興局長沼町,９区,0,,,63,52,38,18,15,14,5,13,50
14280100,2,空知総合振興局長沼町,１０区,0,,,42,35,26,14,9,9,4,6,30
14280110,2,空知総合振興局長沼町,１１区,0,,,82,65,55,28,15,10,4,12,56
14280120,2,空知総合振興局長沼町,１２区,0,,,107,77,64,33,24,13,7,19,72
14280130,2,空知総合振興局長沼町,１３区,0,,,27,22,12,8,2,10,1,4,21
14280140,2,空知総合振興局長沼町,１４区,0,,,26,16,11,6,2,5,4,5,18
14280150,2,空知総合振興局長沼町,１５区,0,,,50,45,32,14,10,13,2,6,37
14280160,2,空知総合振興局長沼町,１６区,0,,,107,83,72,44,24,11,7,22,54
14280170,2,空知総合振興局長沼町,１７区,0,,,38,31,21,13,7,10,1,9,26
14280180,2,空知総合振興局長沼町,１８区,0,,,68,53,28,8,18,25,7,23,43
14280190,2,空知総合振興局長沼町,１９区,0,,,27,25,15,6,8,10,-,3,21
14280200,2,空知総合振興局長沼町,２０区,0,,,26,20,15,7,6,5,3,6,19
14280210,2,空知総合振興局長沼町,２１区,0,,,75,60,44,14,21,16,12,22,45
14280220,2,空知総合振興局長沼町,２２区,0,,,40,36,18,6,10,18,6,13,31
14280230,2,空知総合振興局長沼町,２３区,0,,,50,39,25,9,10,14,5,10,30
14280240,2,空知総合振興局長沼町,２４区,0,,,49,42,29,7,19,13,6,10,35
14280250,2,空知総合振興局長沼町,２５区,0,,,27,26,19,10,7,7,3,9,20
14280260,2,空知総合振興局長沼町,２６区,0,,,25,21,13,6,5,8,2,4,22
14280270,2,空知総合振興局長沼町,２７区,0,,,40,30,23,11,7,7,2,5,29
14280280,2,空知総合振興局長沼町,２８区,0,,,57,46,30,19,10,16,5,7,35
14280290,2,空知総合振興局長沼町,２９区,0,,,57,49,36,15,13,13,2,6,47
14280300,2,空知総合振興局長沼町,３０区,0,,,96,83,70,27,31,13,6,22,53
14280310,2,空知総合振興局長沼町,３１区,0,,,20,18,9,6,1,9,3,6,13
14280320,2,空知総合振興局長沼町,北市区,0,,,77,57,48,26,16,9,3,10,52
14280331,2,空知総合振興局長沼町,錦町北,0,,,166,101,96,48,31,5,12,25,82
1428033101,3,空知総合振興局長沼町,錦町北１丁目,0,,,108,61,58,27,20,3,8,17,56
1428033102,3,空知総合振興局長沼町,錦町北２丁目,0,,,58,40,38,21,11,2,4,8,26
14280332,2,空知総合振興局長沼町,錦町南,0,,,165,104,94,44,33,10,11,30,87
1428033201,3,空知総合振興局長沼町,錦町南１丁目,0,,,112,69,62,28,24,7,9,23,59
1428033202,3,空知総合振興局長沼町,錦町南２丁目,0,,,53,35,32,16,9,3,2,7,28
14280341,2,空知総合振興局長沼町,本町北,0,,,158,124,108,45,52,16,17,33,79
1428034101,3,空知総合振興局長沼町,本町北１丁目,0,,,38,25,21,15,4,4,2,5,26
