KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000865001,T000865002,T000865003,T000865004,T000865005,T000865006,T000865007,T000865008,T000865009,T000865010,T000865011,T000865012,T000865013,T000865014,T000865015,T000865016,T000865017,T000865018,T000865019,T000865020,T000865021,T000865022,T000865023,T000865024,T000865025
,,,,,,,総数,Ａ　農業、林業,　うち農業,Ｂ　漁業,Ｃ　鉱業、採石業、砂利採取業,Ｄ　建設業,Ｅ　製造業,Ｆ　電気・ガス・熱供給・水道業,Ｇ　情報通信業,Ｈ　運輸業、郵便業,Ｉ　卸売業、小売業,Ｊ　金融業、保険業,Ｋ　不動産業、物品賃貸業,Ｌ　学術研究、専門・技術サービス業,Ｍ　宿泊業、飲食サービス業,Ｎ　生活関連サービス業、娯楽業,Ｏ　教育、学習支援業,Ｐ　医療、福祉,Ｑ　複合サービス事業,Ｒ　サービス業（他に分類されないもの）,Ｓ　公務（他に分類されるものを除く）,Ｔ　分類不能の産業,雇用者（役員を含む）,自営業主（家庭内職者を含む）,家族従業者
1636051003,3,十勝総合振興局清水町,御影東二条南３丁目,0,,,31,1,1,-,-,1,4,-,-,2,5,-,-,-,2,-,3,7,1,4,1,-,31,-,-
16360520,2,十勝総合振興局清水町,御影東三条南,0,,,33,6,6,-,-,3,7,-,-,1,1,-,-,1,1,2,-,4,1,5,1,-,27,4,-
1636052001,3,十勝総合振興局清水町,御影東三条南１丁目,0,,,14,2,2,-,-,1,2,-,-,1,-,-,-,1,-,1,-,3,-,2,1,-,12,2,-
1636052002,3,十勝総合振興局清水町,御影東三条南２丁目,0,,,8,2,2,-,-,-,2,-,-,-,1,-,-,-,1,1,-,1,-,-,-,-,6,1,-
1636052003,3,十勝総合振興局清水町,御影東三条南３丁目,0,,,11,2,2,-,-,2,3,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,9,1,-
16360530,2,十勝総合振興局清水町,字御影,1,,048001;049001,243,160,160,-,-,8,7,-,-,8,11,1,1,1,11,3,1,9,6,10,3,3,75,70,97
16360540,2,十勝総合振興局清水町,御影東八条,0,,,28,4,4,-,-,1,2,-,-,1,2,-,-,-,2,1,5,5,-,3,-,2,24,2,-
1636054004,3,十勝総合振興局清水町,御影東八条４丁目,0,,,19,2,2,-,-,-,1,-,-,1,1,-,-,-,2,1,3,4,-,3,-,1,16,2,-
1636054005,3,十勝総合振興局清水町,御影東八条５丁目,0,,,9,2,2,-,-,1,1,-,-,-,1,-,-,-,-,-,2,1,-,-,-,1,8,-,-
1637,1,十勝総合振興局芽室町,,0,,,9475,2146,2113,2,7,607,951,17,20,554,1147,96,71,220,380,230,454,933,212,521,379,528,6729,1119,1276
16370070,2,十勝総合振興局芽室町,西五条,0,,,165,9,8,-,-,22,29,1,-,10,21,1,1,4,8,5,4,27,2,10,4,7,144,10,5
1637007001,3,十勝総合振興局芽室町,西五条１丁目,0,,,34,3,2,-,-,3,7,-,-,1,4,-,-,1,1,-,1,4,-,4,2,3,28,1,2
1637007002,3,十勝総合振興局芽室町,西五条２丁目,0,,,24,3,3,-,-,4,2,-,-,3,1,1,-,1,2,1,-,2,-,2,1,1,22,1,1
1637007003,3,十勝総合振興局芽室町,西五条３丁目,0,,,17,2,2,-,-,1,3,-,-,3,1,-,-,-,1,1,-,5,-,-,-,-,14,1,2
1637007004,3,十勝総合振興局芽室町,西五条４丁目,0,,,12,-,-,-,-,2,1,-,-,1,-,-,-,2,-,1,-,3,-,-,1,1,9,1,-
1637007005,3,十勝総合振興局芽室町,西五条５丁目,1,,7006,23,-,-,-,-,3,3,-,-,-,3,-,-,-,2,-,3,5,1,1,-,2,20,2,-
1637007006,3,十勝総合振興局芽室町,西五条６丁目,2,7005,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1637007007,3,十勝総合振興局芽室町,西五条７丁目,0,,,22,-,-,-,-,4,5,1,-,1,1,-,1,-,1,1,-,5,1,1,-,-,21,1,-
1637007008,3,十勝総合振興局芽室町,西五条８丁目,0,,,21,1,1,-,-,2,7,-,-,-,9,-,-,-,1,1,-,-,-,-,-,-,19,2,-
1637007009,3,十勝総合振興局芽室町,西五条９丁目,0,,,12,-,-,-,-,3,1,-,-,1,2,-,-,-,-,-,-,3,-,2,-,-,11,1,-
16370080,2,十勝総合振興局芽室町,西四条,0,,,333,15,12,-,-,22,49,-,1,37,60,4,6,3,24,9,10,32,7,28,4,22,280,25,6
1637008001,3,十勝総合振興局芽室町,西四条１丁目,0,,,31,1,-,-,-,1,2,-,-,4,2,-,1,-,4,2,1,6,2,1,3,1,26,3,1
1637008002,3,十勝総合振興局芽室町,西四条２丁目,0,,,38,2,2,-,-,2,6,-,-,2,10,-,2,-,2,-,-,3,1,8,-,-,35,2,1
1637008003,3,十勝総合振興局芽室町,西四条３丁目,0,,,66,2,2,-,-,7,10,-,-,8,10,-,2,1,6,2,1,4,-,5,-,8,54,2,1
1637008004,3,十勝総合振興局芽室町,西四条４丁目,0,,,31,2,2,-,-,1,5,-,-,2,7,1,1,-,1,2,1,2,1,4,-,1,27,3,-
1637008005,3,十勝総合振興局芽室町,西四条５丁目,0,,,46,3,2,-,-,3,7,-,-,1,6,1,-,1,1,2,5,6,-,1,1,8,34,5,1
1637008006,3,十勝総合振興局芽室町,西四条６丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637008007,3,十勝総合振興局芽室町,西四条７丁目,1,,9007,8,1,-,-,-,-,-,-,-,1,2,1,-,-,-,-,2,1,-,-,-,-,5,2,1
1637008008,3,十勝総合振興局芽室町,西四条８丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637008009,3,十勝総合振興局芽室町,西四条９丁目,0,,,113,4,4,-,-,8,19,-,1,19,23,1,-,1,10,1,-,10,3,9,-,4,99,8,1
16370090,2,十勝総合振興局芽室町,西三条,0,,,145,14,14,-,-,13,7,-,-,22,17,2,1,8,5,3,6,17,9,6,7,8,121,12,9
1637009001,3,十勝総合振興局芽室町,西三条１丁目,0,,,16,2,2,-,-,-,-,-,-,4,2,-,-,1,-,-,-,3,1,1,-,2,13,2,1
1637009002,3,十勝総合振興局芽室町,西三条２丁目,0,,,12,2,2,-,-,-,1,-,-,1,3,-,-,-,2,-,1,1,-,-,1,-,11,1,-
1637009003,3,十勝総合振興局芽室町,西三条３丁目,0,,,16,3,3,-,-,1,2,-,-,1,1,1,-,-,2,-,1,3,-,-,-,1,13,-,2
1637009004,3,十勝総合振興局芽室町,西三条４丁目,0,,,67,4,4,-,-,6,4,-,-,11,10,1,-,5,1,3,4,6,3,3,6,-,58,4,4
1637009005,3,十勝総合振興局芽室町,西三条５丁目,0,,,34,3,3,-,-,6,-,-,-,5,1,-,1,2,-,-,-,4,5,2,-,5,26,5,2
1637009006,3,十勝総合振興局芽室町,西三条６丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637009007,3,十勝総合振興局芽室町,西三条７丁目,2,8007,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
16370100,2,十勝総合振興局芽室町,西二条,0,,,142,16,15,-,-,10,14,-,-,7,15,3,-,1,5,7,5,28,2,12,10,7,114,14,9
1637010001,3,十勝総合振興局芽室町,西二条１丁目,0,,,12,1,1,-,-,3,-,-,-,-,5,-,-,-,-,-,1,1,-,1,-,-,9,2,1
1637010002,3,十勝総合振興局芽室町,西二条２丁目,0,,,32,4,4,-,-,2,2,-,-,2,3,-,-,1,1,1,3,9,1,1,1,1,25,3,3
1637010003,3,十勝総合振興局芽室町,西二条３丁目,0,,,17,2,2,-,-,-,-,-,-,1,3,1,-,-,-,2,-,1,-,4,2,1,10,4,2
1637010004,3,十勝総合振興局芽室町,西二条４丁目,0,,,19,4,4,-,-,1,2,-,-,-,1,-,-,-,-,2,-,4,-,3,2,-,15,1,3
1637010005,3,十勝総合振興局芽室町,西二条５丁目,0,,,26,1,1,-,-,2,6,-,-,1,1,2,-,-,-,1,-,7,1,1,3,-,26,-,-
1637010006,3,十勝総合振興局芽室町,西二条６丁目,0,,,14,1,1,-,-,1,2,-,-,1,1,-,-,-,-,1,1,1,-,1,2,2,11,2,-
1637010007,3,十勝総合振興局芽室町,西二条７丁目,0,,,22,3,2,-,-,1,2,-,-,2,1,-,-,-,4,-,-,5,-,1,-,3,18,2,-
1637010008,3,十勝総合振興局芽室町,西二条８丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637010009,3,十勝総合振興局芽室町,西二条９丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16370110,2,十勝総合振興局芽室町,西一条,0,,,215,13,12,-,-,20,23,2,-,11,48,4,-,4,17,2,5,26,4,14,9,13,180,16,4
1637011001,3,十勝総合振興局芽室町,西一条１丁目,0,,,18,-,-,-,-,1,1,-,-,3,3,1,-,1,2,1,1,1,1,2,-,-,16,2,-
1637011002,3,十勝総合振興局芽室町,西一条２丁目,0,,,28,1,1,-,-,2,2,-,-,2,8,-,-,-,5,1,2,4,-,-,1,-,23,4,1
1637011003,3,十勝総合振興局芽室町,西一条３丁目,0,,,44,5,5,-,-,2,6,-,-,2,7,2,-,-,2,-,-,4,3,-,3,8,35,-,-
1637011004,3,十勝総合振興局芽室町,西一条４丁目,0,,,28,-,-,-,-,4,-,2,-,1,11,-,-,1,2,-,1,2,-,2,1,1,24,2,-
1637011005,3,十勝総合振興局芽室町,西一条５丁目,0,,,61,4,3,-,-,8,7,-,-,3,10,1,-,2,3,-,-,9,-,8,4,2,49,7,2
1637011006,3,十勝総合振興局芽室町,西一条６丁目,0,,,18,1,1,-,-,1,6,-,-,-,7,-,-,-,-,-,1,1,-,1,-,-,17,1,-
1637011007,3,十勝総合振興局芽室町,西一条７丁目,0,,,18,2,2,-,-,2,1,-,-,-,2,-,-,-,3,-,-,5,-,1,-,2,16,-,1
1637011008,3,十勝総合振興局芽室町,西一条８丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637011009,3,十勝総合振興局芽室町,西一条９丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16370120,2,十勝総合振興局芽室町,本通,0,,,154,7,7,-,-,9,8,-,1,16,35,4,2,3,22,11,3,14,1,10,4,4,109,23,20
1637012001,3,十勝総合振興局芽室町,本通１丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637012002,3,十勝総合振興局芽室町,本通２丁目,0,,,23,-,-,-,-,-,-,-,-,1,12,-,-,-,2,2,-,4,-,2,-,-,9,7,7
1637012003,3,十勝総合振興局芽室町,本通３丁目,0,,,35,1,1,-,-,2,2,-,-,1,10,2,1,-,8,4,-,1,1,2,-,-,24,7,4
1637012004,3,十勝総合振興局芽室町,本通４丁目,0,,,26,-,-,-,-,3,1,-,-,3,4,-,-,2,4,3,-,2,-,3,1,-,20,3,3
1637012005,3,十勝総合振興局芽室町,本通５丁目,0,,,27,2,2,-,-,3,1,-,-,4,5,-,-,1,4,2,2,-,-,-,1,2,16,4,6
1637012006,3,十勝総合振興局芽室町,本通６丁目,0,,,19,-,-,-,-,1,1,-,-,3,1,2,1,-,3,-,-,4,-,2,-,1,18,-,-
1637012007,3,十勝総合振興局芽室町,本通７丁目,1,,12008,24,4,4,-,-,-,3,-,1,4,3,-,-,-,1,-,1,3,-,1,2,1,22,2,-
1637012008,3,十勝総合振興局芽室町,本通８丁目,2,12007,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1637012009,3,十勝総合振興局芽室町,本通９丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16370130,2,十勝総合振興局芽室町,東一条,0,,,180,15,15,-,-,10,16,-,-,13,40,1,3,4,13,12,5,12,4,13,8,11,133,26,18
1637013001,3,十勝総合振興局芽室町,東一条１丁目,0,,,7,2,2,-,-,1,1,-,-,-,2,-,-,-,-,1,-,-,-,-,-,-,6,1,-
1637013002,3,十勝総合振興局芽室町,東一条２丁目,0,,,41,2,2,-,-,-,5,-,-,3,14,-,1,-,4,1,-,4,-,4,-,3,30,7,4
1637013003,3,十勝総合振興局芽室町,東一条３丁目,0,,,11,-,-,-,-,1,1,-,-,-,4,-,-,-,-,2,-,1,-,2,-,-,7,2,2
1637013004,3,十勝総合振興局芽室町,東一条４丁目,0,,,20,1,1,-,-,2,-,-,-,1,2,-,-,1,4,2,-,4,2,-,-,1,12,4,3
1637013005,3,十勝総合振興局芽室町,東一条５丁目,0,,,23,-,-,-,-,2,1,-,-,3,5,-,-,1,4,4,-,1,-,-,1,1,16,3,3
1637013006,3,十勝総合振興局芽室町,東一条６丁目,0,,,10,1,1,-,-,-,1,-,-,1,2,-,-,-,-,2,-,-,-,2,1,-,8,1,1
1637013007,3,十勝総合振興局芽室町,東一条７丁目,0,,,46,5,5,-,-,4,5,-,-,5,7,1,2,1,-,-,2,1,-,3,4,6,38,4,3
1637013008,3,十勝総合振興局芽室町,東一条８丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637013010,3,十勝総合振興局芽室町,東一条１０丁目,1,,14010,22,4,4,-,-,-,2,-,-,-,4,-,-,1,1,-,3,1,2,2,2,-,16,4,2
16370140,2,十勝総合振興局芽室町,東二条,0,,,122,5,4,-,-,8,21,-,-,6,14,3,3,9,8,10,1,16,-,15,1,2,91,18,12
1637014001,3,十勝総合振興局芽室町,東二条１丁目,0,,,7,-,-,-,-,-,-,-,-,-,-,-,-,3,-,2,-,2,-,-,-,-,2,3,2
1637014002,3,十勝総合振興局芽室町,東二条２丁目,0,,,10,-,-,-,-,-,-,-,-,-,2,-,-,-,5,2,-,-,-,-,-,1,4,4,2
1637014003,3,十勝総合振興局芽室町,東二条３丁目,0,,,10,-,-,-,-,-,2,-,-,1,1,-,-,2,-,1,-,2,-,1,-,-,8,1,1
1637014004,3,十勝総合振興局芽室町,東二条４丁目,0,,,31,2,1,-,-,1,3,-,-,1,4,-,-,2,3,3,-,3,-,8,1,-,24,5,2
1637014005,3,十勝総合振興局芽室町,東二条５丁目,0,,,15,-,-,-,-,2,5,-,-,1,3,-,1,-,-,-,-,2,-,1,-,-,14,-,1
1637014006,3,十勝総合振興局芽室町,東二条６丁目,0,,,30,1,1,-,-,4,7,-,-,1,4,2,1,2,-,2,1,2,-,3,-,-,27,3,-
1637014007,3,十勝総合振興局芽室町,東二条７丁目,0,,,19,2,2,-,-,1,4,-,-,2,-,1,1,-,-,-,-,5,-,2,-,1,12,2,4
1637014010,3,十勝総合振興局芽室町,東二条１０丁目,2,13010,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
16370150,2,十勝総合振興局芽室町,東三条,0,,,106,11,10,-,-,2,10,-,1,7,19,-,-,3,6,3,5,18,3,10,8,-,85,15,6
1637015001,3,十勝総合振興局芽室町,東三条１丁目,0,,,10,-,-,-,-,2,1,-,-,2,3,-,-,-,-,1,-,-,-,1,-,-,7,3,-
1637015002,3,十勝総合振興局芽室町,東三条２丁目,0,,,42,2,2,-,-,-,4,-,-,4,4,-,-,-,3,2,1,11,1,7,3,-,37,5,-
1637015003,3,十勝総合振興局芽室町,東三条３丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637015004,3,十勝総合振興局芽室町,東三条４丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637015005,3,十勝総合振興局芽室町,東三条５丁目,0,,,13,4,4,-,-,-,1,-,1,-,2,-,-,-,1,-,-,-,1,-,3,-,8,2,3
1637015006,3,十勝総合振興局芽室町,東三条６丁目,0,,,13,5,4,-,-,-,2,-,-,-,3,-,-,1,1,-,-,1,-,-,-,-,9,2,2
1637015007,3,十勝総合振興局芽室町,東三条７丁目,0,,,22,-,-,-,-,-,2,-,-,1,7,-,-,2,1,-,-,5,1,1,2,-,19,2,1
1637015008,3,十勝総合振興局芽室町,東三条８丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637015010,3,十勝総合振興局芽室町,東三条１０丁目,0,,,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,1,-,1,-,-,5,1,-
16370160,2,十勝総合振興局芽室町,東四条,0,,,149,7,6,-,-,17,15,1,-,8,30,2,2,1,6,7,5,17,6,6,15,4,127,14,3
1637016001,3,十勝総合振興局芽室町,東四条１丁目,0,,,14,1,-,-,-,4,2,-,-,1,2,-,-,-,1,-,-,2,-,1,-,-,13,1,-
1637016002,3,十勝総合振興局芽室町,東四条２丁目,0,,,11,-,-,-,-,-,-,-,-,-,2,-,-,-,-,2,1,4,-,1,1,-,8,3,-
1637016003,3,十勝総合振興局芽室町,東四条３丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637016004,3,十勝総合振興局芽室町,東四条４丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637016005,3,十勝総合振興局芽室町,東四条５丁目,0,,,18,1,1,-,-,-,3,-,-,-,3,-,-,-,1,3,3,1,-,-,2,1,16,1,-
1637016006,3,十勝総合振興局芽室町,東四条６丁目,0,,,30,4,4,-,-,4,1,1,-,1,4,1,1,-,-,2,-,4,1,1,5,-,25,4,1
1637016007,3,十勝総合振興局芽室町,東四条７丁目,0,,,39,-,-,-,-,7,4,-,-,3,9,-,1,-,1,-,1,4,4,-,4,1,35,2,-
1637016008,3,十勝総合振興局芽室町,東四条８丁目,1,,16009,28,1,1,-,-,1,4,-,-,2,9,1,-,1,1,-,-,2,1,2,3,-,24,2,2
1637016009,3,十勝総合振興局芽室町,東四条９丁目,2,16008,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1637016010,3,十勝総合振興局芽室町,東四条１０丁目,0,,,9,-,-,-,-,1,1,-,-,1,1,-,-,-,2,-,-,-,-,1,-,2,6,1,-
16370170,2,十勝総合振興局芽室町,東五条,0,,,285,20,20,-,-,26,36,2,1,18,44,7,-,9,6,5,9,41,5,23,15,18,251,16,6
1637017001,3,十勝総合振興局芽室町,東五条１丁目,0,,,11,1,1,-,-,2,1,-,-,1,2,-,-,-,-,-,-,3,-,1,-,-,11,-,-
1637017002,3,十勝総合振興局芽室町,東五条２丁目,0,,,42,3,3,-,-,4,2,1,-,-,10,1,-,2,-,-,-,6,1,9,2,1,40,2,-
1637017003,3,十勝総合振興局芽室町,東五条３丁目,0,,,12,1,1,-,-,-,1,-,-,1,-,-,-,1,-,-,4,3,-,-,1,-,12,-,-
1637017004,3,十勝総合振興局芽室町,東五条４丁目,0,,,44,3,3,-,-,6,10,-,-,2,3,2,-,1,-,-,3,6,1,2,2,3,37,2,1
1637017005,3,十勝総合振興局芽室町,東五条５丁目,0,,,32,-,-,-,-,3,3,1,-,2,8,-,-,1,1,-,1,4,-,2,5,1,31,1,-
1637017006,3,十勝総合振興局芽室町,東五条６丁目,0,,,26,2,2,-,-,2,1,-,-,5,2,1,-,-,-,1,-,9,2,-,1,-,24,2,-
1637017007,3,十勝総合振興局芽室町,東五条７丁目,0,,,25,1,1,-,-,1,1,-,-,2,4,2,-,2,-,1,-,4,-,1,2,4,19,3,1
1637017008,3,十勝総合振興局芽室町,東五条８丁目,0,,,46,3,3,-,-,-,12,-,1,3,5,-,-,1,3,1,-,4,1,2,1,9,36,3,1
1637017009,3,十勝総合振興局芽室町,東五条９丁目,0,,,17,6,6,-,-,1,1,-,-,-,3,-,-,-,1,-,-,1,-,3,1,-,14,1,2
1637017010,3,十勝総合振興局芽室町,東五条１０丁目,0,,,30,-,-,-,-,7,4,-,-,2,7,1,-,1,1,2,1,1,-,3,-,-,27,2,1
16370180,2,十勝総合振興局芽室町,東六条,0,,,554,43,43,-,1,57,54,1,1,39,85,3,5,14,21,19,44,63,10,33,40,21,469,46,22
1637018001,3,十勝総合振興局芽室町,東六条１丁目,0,,,15,2,2,-,-,2,3,-,-,1,2,-,-,-,1,-,-,-,-,3,-,1,6,4,3
1637018002,3,十勝総合振興局芽室町,東六条２丁目,0,,,71,11,11,-,-,8,7,-,1,4,13,-,-,1,5,-,-,7,3,5,4,2,55,6,8
1637018003,3,十勝総合振興局芽室町,東六条３丁目,0,,,21,4,4,-,-,2,-,-,-,2,2,-,-,-,1,1,-,4,1,-,-,4,14,1,3
1637018004,3,十勝総合振興局芽室町,東六条４丁目,0,,,91,4,4,-,-,11,6,-,-,10,15,1,2,3,5,6,3,11,1,4,7,2,77,10,3
1637018005,3,十勝総合振興局芽室町,東六条５丁目,0,,,76,1,1,-,-,-,5,-,-,1,8,-,1,7,-,-,26,5,-,2,18,2,74,1,-
1637018006,3,十勝総合振興局芽室町,東六条６丁目,0,,,66,2,2,-,1,11,9,-,-,2,8,-,-,-,4,4,6,8,1,3,3,4,59,2,-
1637018007,3,十勝総合振興局芽室町,東六条７丁目,0,,,98,9,9,-,-,7,9,-,-,12,13,1,2,2,1,4,6,17,-,7,5,3,83,11,2
1637018008,3,十勝総合振興局芽室町,東六条８丁目,0,,,47,4,4,-,-,8,6,1,-,2,5,-,-,1,1,4,1,7,3,1,2,1,39,6,2
1637018009,3,十勝総合振興局芽室町,東六条９丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1637018010,3,十勝総合振興局芽室町,東六条１０丁目,0,,,69,6,6,-,-,8,9,-,-,5,19,1,-,-,3,-,2,4,1,8,1,2,62,5,1
16370190,2,十勝総合振興局芽室町,東七条,0,,,335,18,16,-,-,20,28,2,1,23,55,9,5,10,17,13,20,46,10,23,16,19,288,20,4
1637019001,3,十勝総合振興局芽室町,東七条１丁目,0,,,34,3,3,-,-,3,5,-,-,1,4,2,-,-,3,-,1,4,-,1,2,5,27,1,1
1637019002,3,十勝総合振興局芽室町,東七条２丁目,0,,,36,3,3,-,-,1,5,-,-,1,7,-,-,-,1,2,1,8,3,1,-,3,32,1,-
1637019003,3,十勝総合振興局芽室町,東七条３丁目,0,,,40,2,2,-,-,3,4,-,-,3,5,1,-,-,-,2,1,5,4,4,3,3,31,2,-
1637019004,3,十勝総合振興局芽室町,東七条４丁目,0,,,27,2,1,-,-,1,2,-,-,3,1,1,1,1,2,1,2,5,-,3,2,-,27,-,-
1637019005,3,十勝総合振興局芽室町,東七条５丁目,0,,,40,1,1,-,-,1,1,2,-,4,7,-,-,3,3,2,3,6,-,3,4,-,33,5,2
1637019006,3,十勝総合振興局芽室町,東七条６丁目,0,,,40,3,2,-,-,4,1,-,-,3,6,1,2,1,-,4,5,4,1,3,2,-,35,4,-
1637019007,3,十勝総合振興局芽室町,東七条７丁目,0,,,49,1,1,-,-,1,5,-,1,2,8,3,-,3,5,1,6,9,-,2,2,-,46,3,-
1637019008,3,十勝総合振興局芽室町,東七条８丁目,0,,,42,2,2,-,-,3,2,-,-,6,10,1,1,2,3,-,1,2,1,2,-,6,35,2,-
1637019009,3,十勝総合振興局芽室町,東七条９丁目,0,,,12,1,1,-,-,1,-,-,-,-,5,-,1,-,-,-,-,2,1,1,-,-,11,1,-
1637019010,3,十勝総合振興局芽室町,東七条１０丁目,0,,,15,-,-,-,-,2,3,-,-,-,2,-,-,-,-,1,-,1,-,3,1,2,11,1,1
16370200,2,十勝総合振興局芽室町,東八条,0,,,219,12,11,-,-,17,27,-,-,10,26,3,3,5,7,4,13,34,7,17,8,26,187,13,2
1637020003,3,十勝総合振興局芽室町,東八条３丁目,0,,,17,2,2,-,-,1,4,-,-,1,2,-,-,-,-,-,-,1,1,3,-,2,16,-,-
1637020004,3,十勝総合振興局芽室町,東八条４丁目,0,,,31,1,1,-,-,2,3,-,-,3,3,-,-,1,2,2,3,2,-,2,5,2,27,1,1
1637020005,3,十勝総合振興局芽室町,東八条５丁目,0,,,20,1,1,-,-,-,3,-,-,-,5,1,-,1,-,1,-,1,1,3,-,3,16,2,-
1637020006,3,十勝総合振興局芽室町,東八条６丁目,0,,,45,3,2,-,-,5,3,-,-,2,3,2,1,2,3,-,1,11,-,3,-,6,35,5,1
1637020007,3,十勝総合振興局芽室町,東八条７丁目,0,,,44,1,1,-,-,5,7,-,-,1,5,-,-,-,-,-,2,10,-,3,3,7,36,3,-
1637020008,3,十勝総合振興局芽室町,東八条８丁目,0,,,23,1,1,-,-,1,2,-,-,1,4,-,-,1,-,-,3,5,2,1,-,2,20,1,-
1637020009,3,十勝総合振興局芽室町,東八条９丁目,1,,20010,39,3,3,-,-,3,5,-,-,2,4,-,2,-,2,1,4,4,3,2,-,4,37,1,-
1637020010,3,十勝総合振興局芽室町,東八条１０丁目,2,20009,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
16370210,2,十勝総合振興局芽室町,東九条,0,,,174,14,14,-,-,14,19,1,-,16,23,2,4,2,5,9,5,24,7,14,4,11,156,9,4
1637021005,3,十勝総合振興局芽室町,東九条５丁目,0,,,27,-,-,-,-,4,3,-,-,3,4,1,-,-,-,1,-,3,3,1,1,3,24,-,-
1637021006,3,十勝総合振興局芽室町,東九条６丁目,0,,,34,2,2,-,-,1,3,-,-,4,6,1,1,-,2,1,2,3,1,3,1,3,33,1,-
1637021007,3,十勝総合振興局芽室町,東九条７丁目,0,,,37,2,2,-,-,6,6,1,-,-,2,-,1,1,1,3,-,9,-,4,1,-,32,3,2
1637021008,3,十勝総合振興局芽室町,東九条８丁目,0,,,18,5,5,-,-,1,-,-,-,2,3,-,-,-,-,-,2,2,-,1,-,2,17,1,-
1637021009,3,十勝総合振興局芽室町,東九条９丁目,0,,,4,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,-,-,1,3,-,-
1637021010,3,十勝総合振興局芽室町,東九条１０丁目,0,,,54,5,5,-,-,2,6,-,-,7,8,-,1,1,2,4,1,6,3,5,1,2,47,4,2
16370220,2,十勝総合振興局芽室町,東十条,0,,,320,15,12,-,-,16,43,-,2,36,50,5,4,4,19,6,26,35,8,18,18,15,293,16,1
1637022006,3,十勝総合振興局芽室町,東十条６丁目,0,,,62,3,3,-,-,4,7,-,2,6,7,1,2,-,4,1,7,7,3,5,2,1,55,6,-
1637022007,3,十勝総合振興局芽室町,東十条７丁目,0,,,104,6,3,-,-,5,16,-,-,9,19,2,2,2,6,1,6,10,2,6,5,7,95,4,1
1637022008,3,十勝総合振興局芽室町,東十条８丁目,0,,,87,2,2,-,-,3,12,-,-,16,17,1,-,-,2,-,8,11,1,5,5,4,81,3,-
1637022009,3,十勝総合振興局芽室町,東十条９丁目,1,,22010,67,4,4,-,-,4,8,-,-,5,7,1,-,2,7,4,5,7,2,2,6,3,62,3,-
1637022010,3,十勝総合振興局芽室町,東十条１０丁目,2,22009,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
16370230,2,十勝総合振興局芽室町,東十一条,0,,,91,4,4,-,-,4,11,-,-,4,21,3,2,1,5,1,9,14,2,2,3,5,82,3,-
